country,year,ln_ef,ln_co2_per_capita,ln_palma,ln_gini_wid,ln_gdp_per_capita,ln_fossil_fuel_share,ln_renewable_energy,ln_urban_pct,ln_trade_openness,ln_oil,ihs_fdi
Jordan,2016,-0.07257069283483537,4.273782900801856,1.6575231065355625,-0.5279717826009612,8.290723306510515,4.339493678820241,1.547562508716013,4.506042737091619,4.485493434707624,-6.683961864104442,2.0683921824716136
Jordan,2017,-0.030459207484708574,3.9000650780636152,1.6575231065355625,-0.5279717826009612,8.310320618730112,4.263629915491406,1.667706820558076,4.5095010124390935,4.496822998074281,-6.7156528301460545,2.288255506926377
Jordan,2018,-0.10536051565782628,3.8253883523339858,1.6575231065355625,-0.5279717826009612,8.329764189014949,4.586741990088775,1.9740810260220096,4.5130646109582475,4.473190904680351,-6.224397889596366,1.5303955213866072
Jordan,2019,-0.16251892949777494,3.3704495939051426,1.6575231065355625,-0.5279717826009612,8.335698748552389,4.586064127946059,2.1400661634962708,4.516513454244482,4.450710849322783,-6.3268078299907256,1.2698412988840657
Jordan,2020,-0.2876820724517809,2.7313356069304153,1.6575231065355625,-0.5279717826009612,8.299544549301578,4.258118387834353,2.3702437414678603,4.519848351454527,4.190562645044177,-6.524044874797119,1.320805963221596
Kuwait,2005,2.329227023940467,8.04629030179436,2.0204965429891657,-0.4304752711123321,10.494674382379204,4.582461008756461,1.144796542663227,4.605170185988092,4.524422931200713,3.9762642973628015,0.2855920468298514
Kuwait,2006,2.3263016196113617,7.996409176287271,2.0204965429891657,-0.4304752711123321,10.667713633553724,4.373543516246627,0.9774966544694509,4.605170185988092,4.496616724946142,3.9326185354670984,0.11916321842546185
Kuwait,2007,2.322387720290225,7.93127477129867,2.0204965429891657,-0.4304752711123321,10.730059535707143,4.481314030448668,0.8815833285188196,4.605170185988092,4.518876770020088,3.8744457736948057,0.097144314617725
Kuwait,2008,2.3350522831315472,7.9068231089449945,2.0008938766678113,-0.431860419467696,10.925672058680453,4.595769963147442,1.1561470550400899,4.605170185988092,4.529189991182949,3.9682576487730774,-0.0040383683632756
Kuwait,2009,2.2793164660546914,7.819679017895183,1.9800839534338348,-0.4334017268011871,10.542893712100145,4.565991149079647,0.8224727403859884,4.605170185988092,4.486511247924058,3.659858725608311,0.9168872539457141
Kuwait,2010,2.2502386126218363,7.774019110989012,1.9568250664076376,-0.43509991323785513,10.576744533579513,4.568003442616131,1.067064801326435,4.605170185988092,4.574999819877546,3.875184875790513,0.9706207275103188
Kuwait,2011,2.247072383063787,7.569589636244177,1.9310787868311317,-0.43695577519953516,10.803030955112797,4.545718338126919,1.1150553502251583,4.605170185988092,4.596295852964958,4.0668008527875825,1.4942288159768848
Kuwait,2012,2.21046980408624,7.462106147733442,1.9031809843297647,-0.4391253096007995,10.861979600829699,4.594593903463608,0.9611917767102243,4.605170185988092,4.6152337292842915,4.050287544305669,1.275428043680155
Kuwait,2013,2.1598687907924505,7.3813588811159,1.873101963548237,-0.44145504584131956,10.812774694982547,4.587706038555439,1.0451146107035856,4.605170185988092,4.580933755492199,4.01744442926369,0.7506282236150011
Kuwait,2014,2.1090003439213802,7.137549768022764,1.4121771089531137,-0.5972916949164239,10.700291378270615,4.601272150815063,0.3822520969685846,4.605170185988092,4.605542015269453,3.974820683748433,0.2944098374637227
Kuwait,2015,2.081938421878423,6.481339205765711,1.4121771089531137,-0.5972916949164239,10.30501868769552,4.558436438295209,1.1497546351470436,4.605170185988092,4.592084829373051,3.595922238602996,0.24592842800392378
Kuwait,2016,2.0399207835175526,6.485497133562788,1.4121771089531137,-0.5972916949164239,10.215509336543535,4.528844632116804,1.1533841193991803,4.605170185988092,4.565989264752063,3.455502804649762,0.2638464206648149
Kuwait,2017,2.028148247292285,6.037215723088934,1.4121771089531137,-0.5972916949164239,10.276692988400733,4.563815973487321,1.1588664754844193,4.605170185988092,4.583333966209231,3.5837991998614576,0.09350389939597392
Kuwait,2018,1.9947003132247452,6.013985747389846,1.4121771089531137,-0.5972916949164239,10.375612753895624,4.566072361227832,1.0389625523587571,4.605170185988092,4.632645563630359,3.785326876454348,-0.015418167916712496
Kuwait,2019,1.9558604799084813,5.619356799214767,1.4121771089531137,-0.5972916949164239,10.364320312126083,4.556231485505884,-2.3025850929940455,4.605170185988092,4.518366558939806,3.6547109869445302,0.35834068210914266
Kuwait,2020,1.890095369948917,5.132008216203627,1.4121771089531137,-0.5972916949164239,10.13602982060803,4.602012693537576,-2.3025850929940455,4.605170185988092,4.406871798180273,3.31718837083907,-0.4834886422489415
Lebanon,2005,0.3920420877760237,5.951931289838533,1.8798564390846422,-0.4761021877076051,8.434289304519284,4.543216699017292,1.8562979903656263,4.4632207830381985,4.530044147947414,-6.907755278982137,3.196573008454842
Lebanon,2006,0.37843643572024505,5.80545907918949,1.8717036789945924,-0.47900401144303456,8.44144571854587,4.560030900313106,1.8562979903656263,4.465130240078681,4.511621820605145,-6.907755278982137,3.1917092449955193
Lebanon,2007,0.27763173659827955,5.724001639427515,2.125884074974207,-0.4185503476568198,8.541936163636393,4.5853167322501855,1.9878743481543455,4.467085427962068,4.584637913819526,-6.907755278982137,3.3044065151975364
Lebanon,2008,0.44468582126144574,5.880284876233084,2.1313964930696434,-0.4161216882966931,8.684747129751624,4.597977338673659,1.62924053973028,4.46908667468616,4.6693243192849385,-6.907755278982137,3.3943271209293617
Lebanon,2009,0.5187937934151675,5.985485070611739,2.041477101232342,-0.43525443691891663,8.86656119597533,4.556505443858722,1.4586150226995167,4.471134298232301,4.504220360717559,-6.907755278982137,3.302338456886244
Lebanon,2010,0.5187937934151675,5.878917343721249,2.0883434080757075,-0.42449503401496996,8.939293892942757,4.5477078714251915,1.7404661748405046,4.473228606438704,4.554893773786074,-6.907755278982137,3.1050533582537736
Lebanon,2011,0.5007752879124892,5.69904759496334,2.12104167648417,-0.41763890903987305,8.966351377636391,4.550007187154701,1.824549292051046,4.47536989687828,4.62634326998037,-6.907755278982137,2.7585697985968394
Lebanon,2012,0.5653138090500605,5.5920980404435525,2.1573550789251668,-0.40962374325702333,9.036818074628345,4.558134432227178,1.7227665977411035,4.477558456741103,4.483516565909371,-6.907755278982137,2.653757995350823
